0,508	0.238113
0,51	0.196113
0,512	0.141235
0,514	0.069147
0,516	-0.023898
0,518	-0.142583
0,52	-0.293934
0,522	-0.482399
0,524	-0.704585
0,526	-0.950540
0,528	-1.207852
0,53	-1.463058
0,532	-1.700585
0,534	-1.902873
0,536	-2.058095
0,538	-2.164028
0,54	-2.225238
0,542	-2.250857
0,544	-2.251072
0,546	-2.235602
0,548	-2.216037
0,55	-2.199051
0,552	-2.188625
0,554	-2.184408
0,556	-2.183238
0,558	-2.184530
0,56	-2.187346
0,562	-2.192508
0,564	-2.199311
0,566	-2.204946
0,568	-2.208593
0,57	-2.210954
0,572	-2.210392
0,574	-2.205616
0,576	-2.194872
0,578	-2.179798
0,58	-2.165077
0,582	-2.154106
0,584	-2.149928
0,586	-2.154417
0,588	-2.170031
0,59	-2.197824
0,592	-2.235104
0,594	-2.277774
0,596	-2.320797
0,598	-2.361366
0,6	-2.396787
0,602	-2.422143
0,604	-2.434040
0,606	-2.428848
0,608	-2.401534
0,61	-2.344838
0,612	-2.247639
0,614	-2.097643
0,616	-1.882672
0,618	-1.588092
0,62	-1.204886
0,622	-0.727435
0,624	-0.159482
0,626	0.486796
0,628	1.189389
0,63	1.915163
0,632	2.624781
0,634	3.277616
0,636	3.835616
0,638	4.268109
0,64	4.555775
0,642	4.692059
0,644	4.686797
0,646	4.559894
0,648	4.338161
0,65	4.052042
0,652	3.729284
0,654	3.395411
0,656	3.069625
0,658	2.764336
0,66	2.486334
0,662	2.237844
0,664	2.019333
0,666	1.831153
0,668	1.670257
0,67	1.532900
0,672	1.415920
0,674	1.316038
0,676	1.231380
0,678	1.158201
0,68	1.092752
0,682	1.035737
0,684	0.987975
0,686	0.949466
0,688	0.921615
0,69	0.903837
0,692	0.897302
0,694	0.899904
0,696	0.907543
0,698	0.916474
0,7	0.923887
0,702	0.926386
0,704	0.921630
0,706	0.907861
0,708	0.888009
0,71	0.864881
0,712	0.838362
0,714	0.808920
0,716	0.778310
0,718	0.748172
0,72	0.717920
0,722	0.685914
0,724	0.651569
0,726	0.619801
0,728	0.593890
0,73	0.573130
0,732	0.558460
0,734	0.550814
0,736	0.550660
0,738	0.555539
0,74	0.559362
0,742	0.559670
0,744	0.556697
0,746	0.549270
0,748	0.538093
0,75	0.523517
0,752	0.507297
0,754	0.492596
0,756	0.477658
0,758	0.460609
0,76	0.441098
0,762	0.417720
0,764	0.390711
0,766	0.360772
0,768	0.328724
0,77	0.299015
0,772	0.273520
0,774	0.252005
0,776	0.233182
0,778	0.215997
0,78	0.197640
0,782	0.173194
0,784	0.135401
0,786	0.079460
0,788	0.001390
0,79	-0.103609
0,792	-0.242210
0,794	-0.416521
0,796	-0.622211
0,798	-0.852020
0,8	-1.096815
0,802	-1.345592
0,804	-1.580554
0,806	-1.786598
0,808	-1.952601
0,81	-2.075403
0,812	-2.154534
0,814	-2.193626
0,816	-2.200171
0,818	-2.186346
0,82	-2.162104
0,822	-2.134469
0,824	-2.108828
0,826	-2.087522
0,828	-2.072892
0,83	-2.064705
0,832	-2.062023
0,834	-2.062623
0,836	-2.066269
0,838	-2.072962
0,84	-2.083287
0,842	-2.094903
0,844	-2.106287
0,846	-2.117088
0,848	-2.127774
0,85	-2.137643
0,852	-2.145290
0,854	-2.149778
0,856	-2.153801
0,858	-2.161572
0,86	-2.173326
0,862	-2.191406
0,864	-2.215459
0,866	-2.245954
0,868	-2.284180
0,87	-2.325921
0,872	-2.364737
0,874	-2.395127
0,876	-2.412523
0,878	-2.414234
0,88	-2.392531
0,882	-2.339219
0,884	-2.249967
0,886	-2.119740
0,888	-1.943385
0,89	-1.711771
0,892	-1.416116
0,894	-1.053610
0,896	-0.622144
0,898	-0.121953
0,9	0.440643
0,902	1.052414
0,904	1.690646
0,906	2.326773
0,908	2.930704
0,91	3.470362
0,912	3.916240
0,914	4.244456
0,916	4.440140
0,918	4.503176
0,92	4.445390
0,922	4.283760
0,924	4.042755
0,926	3.751296
0,928	3.438888
0,93	3.129649
0,932	2.837745
0,934	2.570905
0,936	2.335333
0,938	2.128336
0,94	1.942068
0,942	1.769621
0,944	1.605025
0,946	1.448394
0,948	1.300082
0,95	1.162545
0,952	1.042224
0,954	0.945207
0,956	0.875356
0,958	0.835249
0,96	0.822192
0,962	0.830916
0,964	0.854279
0,966	0.885138
0,968	0.916937
0,97	0.943119
0,972	0.958649
0,974	0.961420
0,976	0.953069
0,978	0.935354
0,98	0.909326
0,982	0.876742
0,984	0.840879
0,986	0.805132
0,988	0.771959
0,99	0.742178
0,992	0.716258
0,994	0.694197
0,996	0.677051
0,998	0.665637
1	0.658434
1,002	0.653218
1,004	0.648232
1,006	0.644062
1,008	0.640591
1,01	0.635479
1,012	0.626734
1,014	0.615412
1,016	0.603971
1,018	0.593933
1,02	0.583191
1,022	0.572097
1,024	0.562641
1,026	0.554824
1,028	0.547123
1,03	0.538250
1,032	0.529611
1,034	0.524953
1,036	0.523221
1,038	0.522075
1,04	0.521865
1,042	0.521889
1,044	0.521563
1,046	0.516084
1,048	0.503112
1,05	0.484520
1,052	0.463470
1,054	0.441951
1,056	0.420901
1,058	0.401958
1,06	0.387465
1,062	0.376836
1,064	0.366677
1,066	0.352537
1,068	0.328446
1,07	0.288433
1,072	0.225589
1,074	0.132774
1,076	0.003430
1,078	-0.167361
1,08	-0.381356
1,082	-0.633519
1,084	-0.915305
1,086	-1.213834
1,088	-1.513769
1,09	-1.797432
1,092	-2.046908
1,094	-2.249670
1,096	-2.400567
1,098	-2.499599
1,1	-2.550864
1,102	-2.562558
1,104	-2.544166
1,106	-2.509268
1,108	-2.465475
1,11	-2.416066
1,112	-2.363499
1,114	-2.308945
1,116	-2.254627
1,118	-2.200313
1,12	-2.144948
1,122	-2.091341
1,124	-2.043005
1,126	-2.003220
1,128	-1.974793
1,13	-1.956321
1,132	-1.947687
1,134	-1.948772
1,136	-1.957821
1,138	-1.973078
1,14	-1.990795
1,142	-2.011207
1,144	-2.034431
1,146	-2.061052
1,148	-2.090718
1,15	-2.123313
1,152	-2.158485
1,154	-2.197404
1,156	-2.237612
1,158	-2.278875
1,16	-2.318500
1,162	-2.352740
1,164	-2.376328
1,166	-2.381769
1,168	-2.360167
1,17	-2.299345
1,172	-2.186542
1,174	-2.009932
1,176	-1.762256
1,178	-1.437778
1,18	-1.036262
1,182	-0.562158
1,184	-0.027642
1,186	0.550778
1,188	1.153316
1,19	1.759718
1,192	2.345983
1,194	2.887524
1,196	3.362332
1,198	3.751907
1,2	4.043022
1,202	4.226308
1,204	4.298607
1,206	4.267412
1,208	4.145837
1,21	3.951093
1,212	3.703669
1,214	3.424056
1,216	3.131806
1,218	2.843310
1,22	2.566178
1,222	2.305797
1,224	2.066028
1,226	1.848746
1,228	1.655237
1,23	1.484682
1,232	1.338369
1,234	1.219458
1,236	1.128651
1,238	1.063724
1,24	1.018705
1,242	0.988442
1,244	0.970124
1,246	0.958951
1,248	0.949769
1,25	0.939183
1,252	0.928247
1,254	0.919886
1,256	0.913749
1,258	0.907609
1,26	0.898307
1,262	0.885841
1,264	0.870913
1,266	0.850595
1,268	0.822899
1,27	0.789578
1,272	0.755318
1,274	0.725504
1,276	0.700605
1,278	0.679568
1,28	0.664967
1,282	0.656453
1,284	0.652738
1,286	0.648905
1,288	0.641323
1,29	0.630463
1,292	0.616908
1,294	0.599138
1,296	0.578323
1,298	0.554580
1,3	0.530252
1,302	0.507327
1,304	0.485222
1,306	0.464639
1,308	0.445342
1,31	0.427334
1,312	0.411080
1,314	0.396817
1,316	0.381851
1,318	0.366064
1,32	0.348403
1,322	0.329454
1,324	0.309451
1,326	0.289096
1,328	0.270496
1,33	0.257048
1,332	0.251210
1,334	0.253451
1,336	0.262716
1,338	0.274440
1,34	0.281128
1,342	0.273884
1,344	0.242989
1,346	0.178960
1,348	0.073834
1,35	-0.076720
1,352	-0.270478
1,354	-0.499712
1,356	-0.755290
1,358	-1.025503
1,36	-1.295132
1,362	-1.549774
1,364	-1.775849
1,366	-1.966332
1,368	-2.117828
1,37	-2.227878
1,372	-2.298824
1,374	-2.335818
1,376	-2.345300
1,378	-2.334763
1,38	-2.309945
1,382	-2.275060
1,384	-2.234792
1,386	-2.192184
1,388	-2.149813
1,39	-2.109552
1,392	-2.072338
1,394	-2.039106
1,396	-2.010911
1,398	-1.988572
1,4	-1.973026
1,402	-1.964390
1,404	-1.961494
1,406	-1.965273
1,408	-1.975728
1,41	-1.993444
1,412	-2.017836
1,414	-2.048201
1,416	-2.083369
1,418	-2.124042
1,42	-2.170805
1,422	-2.222955
1,424	-2.278152
1,426	-2.334755
1,428	-2.393116
1,43	-2.451478
1,432	-2.506563
1,434	-2.552868
1,436	-2.587700
1,438	-2.607780
1,44	-2.607489
1,442	-2.577811
1,444	-2.509028
1,446	-2.391423
1,448	-2.212233
1,45	-1.957293
1,452	-1.615361
1,454	-1.180350
1,456	-0.652493
1,458	-0.038464
1,46	0.644526
1,462	1.368028
1,464	2.096330
1,466	2.792086
1,468	3.416774
1,47	3.935272
1,472	4.320065
1,474	4.556870
1,476	4.646274
1,478	4.598697
1,48	4.433576
1,482	4.179362
1,484	3.867317
1,486	3.525657
1,488	3.177565
1,49	2.839783
1,492	2.526479
1,494	2.242686
1,496	1.988053
1,498	1.761175
1,5	1.560880
1,502	1.387050
1,504	1.239101
1,506	1.112816
1,508	1.006557
1,51	0.921143
1,512	0.853762
1,514	0.800084
1,516	0.755073
1,518	0.714513
1,52	0.677585
1,522	0.644053
1,524	0.612161
1,526	0.583313
1,528	0.558913
1,53	0.541653
1,532	0.533172
1,534	0.532533
1,536	0.538564
1,538	0.548805
1,54	0.558692
1,542	0.566584
1,544	0.570490
1,546	0.567017
1,548	0.555695
1,55	0.536994
1,552	0.515246
1,554	0.492324
1,556	0.468112
1,558	0.442494
1,56	0.418630
1,562	0.398394
1,564	0.382138
1,566	0.370212
1,568	0.366599
1,57	0.375396
1,572	0.397774
1,574	0.432094
1,576	0.474843
1,578	0.523564
1,58	0.572518
1,582	0.614799
1,584	0.645723
1,586	0.663065
1,588	0.666942
1,59	0.660048
1,592	0.643670
1,594	0.620150
1,596	0.591712
1,598	0.560114
1,6	0.527462
1,602	0.492702
1,604	0.455717
1,606	0.418147
1,608	0.380694
1,61	0.344880
1,612	0.310003
1,614	0.275008
1,616	0.241417
1,618	0.209465
1,62	0.178918
1,622	0.150477
1,624	0.126251
1,626	0.108347
1,628	0.100044
1,63	0.102512
1,632	0.116220
1,634	0.139998
1,636	0.169631
1,638	0.199500
1,64	0.221056
1,642	0.223178
1,644	0.196149
1,646	0.130483
1,648	0.020912
1,65	-0.132095
1,652	-0.325729
1,654	-0.549452
1,656	-0.789800
1,658	-1.032959
1,66	-1.264526
1,662	-1.474199
1,664	-1.655187
1,666	-1.804213
1,668	-1.922096
1,67	-2.011061
1,672	-2.074856
1,674	-2.117695
1,676	-2.143325
1,678	-2.156196
1,68	-2.159000
1,682	-2.154782
1,684	-2.148576
1,686	-2.144011
1,688	-2.143313
1,69	-2.146011
1,692	-2.151287
1,694	-2.160663
1,696	-2.173903
1,698	-2.189134
1,7	-2.204014
1,702	-2.217021
1,704	-2.230027
1,706	-2.241863
1,708	-2.250069
1,71	-2.253591
1,712	-2.253248
1,714	-2.252672
1,716	-2.256310
1,718	-2.266856
1,72	-2.289227
1,722	-2.327054
1,724	-2.381976
1,726	-2.453407
1,728	-2.536783
1,73	-2.626717
1,732	-2.717239
1,734	-2.803199
1,736	-2.880615
1,738	-2.944102
1,74	-2.988394
1,742	-3.006699
1,744	-2.988480
1,746	-2.923318
1,748	-2.797631
1,75	-2.598657
1,752	-2.315858
1,754	-1.942441
1,756	-1.478993
1,758	-0.931835
1,76	-0.311853
1,762	0.363156
1,764	1.072353
1,766	1.788108
1,768	2.482557
1,77	3.126781
1,772	3.689052
1,774	4.141154
1,776	4.461545
1,778	4.638400
1,78	4.670547
1,782	4.565716
1,784	4.345215
1,786	4.039602
1,788	3.682481
1,79	3.305461
1,792	2.932546
1,794	2.585394
1,796	2.276298
1,798	2.007949
1,8	1.777302
1,802	1.579556
1,804	1.410027
1,806	1.265903
1,808	1.142735
1,81	1.039703
1,812	0.957626
1,814	0.896153
1,816	0.852005
1,818	0.820616
1,82	0.797304
1,822	0.778555
1,824	0.759570
1,826	0.734729
1,828	0.703680
1,83	0.669937
1,832	0.639354
1,834	0.613804
1,836	0.592000
1,838	0.576401
1,84	0.568060
1,842	0.564986
1,844	0.561210
1,846	0.550526
1,848	0.533518
1,85	0.514402
1,852	0.494232
1,854	0.473710
1,856	0.454359
1,858	0.440042
1,86	0.434155
1,862	0.433770
1,864	0.435726
1,866	0.438150
1,868	0.440457
1,87	0.443349
1,872	0.445655
1,874	0.444800
1,876	0.442422
1,878	0.438054
1,88	0.430407
1,882	0.419012
1,884	0.402349
1,886	0.381471
1,888	0.358250
1,89	0.332454
1,892	0.306540
1,894	0.282968
1,896	0.263143
1,898	0.247766
1,9	0.234380
1,902	0.222867
1,904	0.214631
1,906	0.207684
1,908	0.201204
1,91	0.195544
1,912	0.191758
1,914	0.193122
1,916	0.198937
1,918	0.208732
1,92	0.222860
1,922	0.239330
1,924	0.256504
1,926	0.271103
1,928	0.278444
1,93	0.274546
1,932	0.252853
1,934	0.207862
1,936	0.133718
1,938	0.024217
1,94	-0.124741
1,942	-0.314911
1,944	-0.542431
1,946	-0.799338
1,948	-1.074160
1,95	-1.351909
1,952	-1.617132
1,954	-1.855193
1,956	-2.055203
1,958	-2.211895
1,96	-2.322457
1,962	-2.390989
1,964	-2.423930
1,966	-2.426666
1,968	-2.405752
1,97	-2.366108
1,972	-2.313937
1,974	-2.255210
1,976	-2.192036
1,978	-2.127690
1,98	-2.068263
1,982	-2.019139
1,984	-1.983011
1,986	-1.959411
1,988	-1.948572
1,99	-1.951549
1,992	-1.968692
1,994	-1.995787
1,996	-2.028618
1,998	-2.065781
2	-2.106104
2,002	-2.146779
2,004	-2.182652
2,006	-2.213374
2,008	-2.239879
2,01	-2.263575
2,012	-2.286451
2,014	-2.310380
2,016	-2.340983
2,018	-2.380016
2,02	-2.423382
2,022	-2.465460
2,024	-2.498992
2,026	-2.514845
2,028	-2.499205
2,03	-2.436382
2,032	-2.318297
2,034	-2.138980
2,036	-1.891289
2,038	-1.571945
2,04	-1.180480
2,042	-0.723569
2,044	-0.209991
2,046	0.351706
2,048	0.946302
2,05	1.552255
2,052	2.146266
2,054	2.703279
2,056	3.199528
2,058	3.612651
2,06	3.925203
2,062	4.127817
2,064	4.218622
2,066	4.202066
2,068	4.091732
2,07	3.905298
2,072	3.662083
2,074	3.382225
2,076	3.085978
2,078	2.791724
2,08	2.510935
2,082	2.251574
2,084	2.018321
2,086	1.815041
2,088	1.639977
2,09	1.489732
2,092	1.361380
2,094	1.254335
2,096	1.166607
2,098	1.094214
2,1	1.034348
2,102	0.987008
2,104	0.951257
2,106	0.921477
2,108	0.894154
2,11	0.869172
2,112	0.848170
2,114	0.831148
2,116	0.816117
2,118	0.803894
2,12	0.797292
2,122	0.795373
2,124	0.795092
2,126	0.792471
2,128	0.784580
2,13	0.770718
2,132	0.749480
2,134	0.721919
2,136	0.691900
2,138	0.660827
2,14	0.632096
2,142	0.608047
2,144	0.590790
2,146	0.579035
2,148	0.568451
2,15	0.557398
2,152	0.546344
2,154	0.533417
2,156	0.516743
2,158	0.495737
2,16	0.472037
2,162	0.447868
2,164	0.423465
2,166	0.398008
2,168	0.373721
2,17	0.352946
2,172	0.334981
2,174	0.320879
2,176	0.308767
2,178	0.298763
2,18	0.289694
2,182	0.278284
2,184	0.263712
2,186	0.246680
2,188	0.229063
2,19	0.214021
2,192	0.203077
2,194	0.199508
2,196	0.206711
2,198	0.222812
2,2	0.245119
2,202	0.268127
2,204	0.285633
2,206	0.290844
2,208	0.273693
2,21	0.224694
2,212	0.136940
2,214	0.005631
2,216	-0.172161
2,218	-0.395615
2,22	-0.659348
2,222	-0.952000
2,224	-1.258118
2,226	-1.559905
2,228	-1.841321
2,23	-2.088667
2,232	-2.290117
2,234	-2.439467
2,236	-2.536834
2,238	-2.587603
2,24	-2.600206
2,242	-2.582720
2,244	-2.542990
2,246	-2.489329
2,248	-2.429114
2,25	-2.367611
2,252	-2.305174
2,254	-2.243206
2,256	-2.184634
2,258	-2.132503
2,26	-2.091144
2,262	-2.062547
2,264	-2.051279
2,266	-2.064014
2,268	-2.104381
2,27	-2.171443
2,272	-2.259932
2,274	-2.362472
2,276	-2.473794
2,278	-2.583127
2,28	-2.680400
2,282	-2.759059
2,284	-2.816292
2,286	-2.855262
2,288	-2.878192
2,29	-2.886839
2,292	-2.884013
2,294	-2.871471
2,296	-2.849797
2,298	-2.815361
2,3	-2.761022
2,302	-2.678583
2,304	-2.559732
2,306	-2.395334
2,308	-2.172629
2,31	-1.880259
2,312	-1.508270
2,314	-1.051394
2,316	-0.508460
2,318	0.115265
2,32	0.805849
2,322	1.538820
2,324	2.285379
2,326	3.010634
2,328	3.676885
2,33	4.249476
2,332	4.699956
2,334	5.010177
2,336	5.171709
2,338	5.187012
2,34	5.071421
2,342	4.848941
2,344	4.547200
2,346	4.196642
2,348	3.826652
2,35	3.462051
2,352	3.120402
2,354	2.811186
2,356	2.540609
2,358	2.309371
2,36	2.112204
2,362	1.941730
2,364	1.792797
2,366	1.662010
2,368	1.544802
2,37	1.438128
2,372	1.340819
2,374	1.254397
2,376	1.179446
2,378	1.116202
2,38	1.064078
2,382	1.023896
2,384	0.994835
2,386	0.974437
2,388	0.960243
2,39	0.949678
2,392	0.941220
2,394	0.932879
2,396	0.923835
2,398	0.914205
2,4	0.904225
2,402	0.895180
2,404	0.888127
2,406	0.883297
2,408	0.880927
2,41	0.880548
2,412	0.881222
2,414	0.882833
2,416	0.882804
2,418	0.879264
2,42	0.870689
2,422	0.856962
2,424	0.840309
2,426	0.821196
2,428	0.801382
2,43	0.784963
2,432	0.772994
2,434	0.766996
2,436	0.764863
2,438	0.763081
2,44	0.758723
2,442	0.748395
2,444	0.729402
2,446	0.702565
2,448	0.669640
2,45	0.634257
2,452	0.601567
2,454	0.573911
2,456	0.554218
2,458	0.542838
2,46	0.538366
2,462	0.538343
2,464	0.539960
2,466	0.540055
2,468	0.538629
2,47	0.534861
2,472	0.527932
2,474	0.517960
2,476	0.503890
2,478	0.486776
2,48	0.466618
2,482	0.441426
2,484	0.410614
2,486	0.373948
2,488	0.330726
2,49	0.279659
2,492	0.215128
2,494	0.131395
2,496	0.022723
2,498	-0.117328
2,5	-0.293206
2,502	-0.505264
2,504	-0.748701
2,506	-1.012510
2,508	-1.282877
2,51	-1.543175
2,512	-1.777013
2,514	-1.971161
2,516	-2.118359
2,518	-2.217555
2,52	-2.271206
2,522	-2.285988
2,524	-2.270329
2,526	-2.234533
2,528	-2.186797
2,53	-2.132622
2,532	-2.077160
2,534	-2.023690
2,536	-1.975137
2,538	-1.933023
2,54	-1.896764
2,542	-1.867764
2,544	-1.847778
2,546	-1.837393
2,548	-1.837544
2,55	-1.848350
2,552	-1.870395
2,554	-1.904499
2,556	-1.949257
2,558	-2.001859
2,56	-2.058793
2,562	-2.118654
2,564	-2.178865
2,566	-2.237437
2,568	-2.291443
2,57	-2.338190
2,572	-2.375921
2,574	-2.403465
2,576	-2.418950
2,578	-2.419097
2,58	-2.401799
2,582	-2.367641
2,584	-2.318496
2,586	-2.252842
2,588	-2.167518
2,59	-2.056085
2,592	-1.911868
2,594	-1.725734
2,596	-1.484688
2,598	-1.176084
2,6	-0.791023
2,602	-0.328569
2,604	0.205425
2,606	0.797728
2,608	1.425744
2,61	2.061022
2,612	2.670778
2,614	3.221645
2,616	3.684001
2,618	4.035132
2,62	4.263447
2,622	4.368361
2,624	4.357484
2,626	4.245334
2,628	4.053572
2,63	3.808658
2,632	3.535296
2,634	3.250345
2,636	2.966215
2,638	2.693911
2,64	2.440926
2,642	2.209015
2,644	1.996304
2,646	1.802207
2,648	1.628012
2,65	1.476061
2,652	1.346001
2,654	1.236898
2,656	1.149219
2,658	1.081677
2,66	1.031929
2,662	0.996231
2,664	0.970717
2,666	0.952930
2,668	0.940762
2,67	0.931989
2,672	0.925908
2,674	0.921115
2,676	0.918897
2,678	0.918319
2,68	0.916803
2,682	0.912712
2,684	0.906396
2,686	0.897739
2,688	0.885920
2,69	0.869535
2,692	0.849872
2,694	0.828102
2,696	0.803990
2,698	0.776366
2,7	0.743356
2,702	0.706950
2,704	0.667852
2,706	0.628285
2,708	0.590825
2,71	0.558750
2,712	0.534989
2,714	0.521296
2,716	0.516970
2,718	0.519669
2,72	0.524592
2,722	0.528228
2,724	0.528116
2,726	0.520628
2,728	0.504827
2,73	0.481182
2,732	0.452033
2,734	0.420192
2,736	0.387999
2,738	0.355689
2,74	0.326423
2,742	0.302777
2,744	0.286390
2,746	0.278783
2,748	0.279490
2,75	0.289212
2,752	0.307012
2,754	0.329730
2,756	0.352916
2,758	0.372707
2,76	0.385238
2,762	0.389691
2,764	0.386066
2,766	0.375181
2,768	0.358443
2,77	0.334914
2,772	0.303424
2,774	0.259993
2,776	0.196657
2,778	0.102998
2,78	-0.030586
2,782	-0.207724
2,784	-0.426661
2,786	-0.682596
2,788	-0.964522
2,79	-1.253474
2,792	-1.528024
2,794	-1.768152
2,796	-1.962383
2,798	-2.104162
2,8	-2.191028
2,802	-2.228135
2,804	-2.226956
2,806	-2.204117
2,808	-2.173668
2,81	-2.143102
2,812	-2.117805
2,814	-2.103045
2,816	-2.099877
2,818	-2.105958
2,82	-2.114615
2,822	-2.122336
2,824	-2.130642
2,826	-2.140353
2,828	-2.151821
2,83	-2.164811
2,832	-2.182016
2,834	-2.206949
2,836	-2.241484
2,838	-2.282575
2,84	-2.327296
2,842	-2.373892
2,844	-2.421073
2,846	-2.465562
2,848	-2.503261
2,85	-2.532764
2,852	-2.553604
2,854	-2.566015
2,856	-2.568942
2,858	-2.563089
2,86	-2.550329
2,862	-2.531363
2,864	-2.505139
2,866	-2.470018
2,868	-2.423188
2,87	-2.358680
2,872	-2.266306
2,874	-2.133305
2,876	-1.948787
2,878	-1.701162
2,88	-1.380946
2,882	-0.982051
2,884	-0.503890
2,886	0.044989
2,888	0.649482
2,89	1.289686
2,892	1.939140
2,894	2.566935
2,896	3.140522
2,898	3.630279
2,9	4.012555
2,902	4.271076
2,904	4.398467
2,906	4.397887
2,908	4.283973
2,91	4.077682
2,912	3.803366
2,914	3.486199
2,916	3.150416
2,918	2.816623
2,92	2.498987
2,922	2.207225
2,924	1.947659
2,926	1.723334
2,928	1.535655
2,93	1.384152
2,932	1.266837
2,934	1.181132
2,936	1.120716
2,938	1.078330
2,94	1.047534
2,942	1.021537
2,944	0.994018
2,946	0.960058
2,948	0.920829
2,95	0.879492
2,952	0.840262
2,954	0.806769
2,956	0.781238
2,958	0.765190
2,96	0.758509
2,962	0.758033
2,964	0.760250
2,966	0.761647
2,968	0.759883
2,97	0.756363
2,972	0.754014
2,974	0.754006
2,976	0.757394
2,978	0.764762
2,98	0.777400
2,982	0.794369
